OrderDate,Category,City,Country,CustomerName,Discount,OrderID,PostalCode,ProductName,Profit,Quantity,Region,Sales,Segment,ShipDate,ShipMode,State,Sub_Category,DaystoShipActual,SalesForecast,ShipStatus,DaystoShipScheduled,OrderProfitable,SalesperCustomer,ProfitRatio,SalesaboveTarget,latitude,longitude,ShippingDelay,OrderMonth,OrderYear
2013-09-27,Office Supplies,Redlands,United States,Chuck Magee,0.0,CA-2013-145898,92374,SANFORD Major Accent Highlighters,13,5,West,35,Consumer,2013-09-27,Same Day,California,Art,0,46,Shipped On Time,0,,35.4,0.37142857142857144,,34.065,-117.1672,0,9,2013
2013-09-27,Office Supplies,San Francisco,United States,Dorothy Wardle,0.0,CA-2013-165820,94109,Xerox 1905,6,2,West,13,Corporate,2013-10-01,Standard Class,California,Paper,4,17,Shipped Early,6,,12.96,0.46153846153846156,,37.7917,-122.4186,-2,9,2013
2013-09-27,Technology,Covington,United States,Steve Nguyen,0.0,CA-2013-169957,98042,Micro Innovations USB RF Wireless Keyboard with Mouse,21,4,West,100,Home Office,2013-10-01,Standard Class,Washington,Accessories,4,131,Shipped Early,6,,100.0,0.21,,47.368,-122.1206,-2,9,2013
2013-09-27,Technology,Tallahassee,United States,Tanja Norvell,0.2,US-2013-109260,32303,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),-76,3,South,432,Home Office,2013-10-02,Standard Class,Florida,Accessories,5,566,Shipped Early,6,,431.98,-0.17592592592592593,,30.4874,-84.3189,-1,9,2013
2013-09-28,Furniture,Huntsville,United States,Harry Marie,0.32,US-2013-110170,77340,OSullivan Plantations 2-Door Library in Landvery Oak,-225,7,Central,957,Corporate,2013-10-04,Standard Class,Texas,Bookcases,6,1254,Shipped On Time,6,,956.66,-0.23510971786833856,,30.6448,-95.5798,0,9,2013
2013-09-28,Office Supplies,Atlanta,United States,James Galang,0.0,CA-2013-123176,30318,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",5,3,South,14,Consumer,2013-09-30,Second Class,Georgia,Art,2,18,Shipped Early,3,,13.89,0.35714285714285715,,33.7865,-84.4454,-1,9,2013
2013-09-28,Office Supplies,Atlanta,United States,James Galang,0.0,CA-2013-123176,30318,Xerox 1965,9,3,South,18,Consumer,2013-09-30,Second Class,Georgia,Paper,2,24,Shipped Early,3,,17.94,0.5,,33.7865,-84.4454,-1,9,2013
2013-09-28,Office Supplies,Lancaster,United States,Brian Moss,0.7,CA-2013-163202,43130,Recycled Pressboard Report Cover with Reinforced Top Hinge,-2,3,East,3,Corporate,2013-10-03,Standard Class,Ohio,Binders,5,4,Shipped Early,6,,2.91,-0.6666666666666666,,39.7187,-82.6031,-1,9,2013
2013-09-28,Technology,Seattle,United States,Shaun Weien,0.2,CA-2013-140249,98103,Samsung Galaxy S4,125,2,West,1002,Consumer,2013-10-04,Standard Class,Washington,Phones,6,1312,Shipped On Time,6,,1001.58,0.124750499001996,,47.6733,-122.3426,0,9,2013
2013-09-29,Office Supplies,Quincy,United States,Muhammed MacIntyre,0.2,US-2013-134656,62301,Xerox 1960,31,4,Central,99,Corporate,2013-10-02,First Class,Illinois,Paper,3,130,Shipped Late,1,,99.14,0.31313131313131315,,39.9307,-91.3763,2,9,2013
2013-09-30,Office Supplies,Columbus,United States,Chad Cunningham,0.0,CA-2013-161781,47201,Newell 328,11,7,Central,41,Home Office,2013-10-01,First Class,Indiana,Art,1,54,Shipped On Time,1,,40.88,0.2682926829268293,,39.2055,-85.9317,0,9,2013
2013-09-30,Office Supplies,Los Angeles,United States,Pamela Stobb,0.0,US-2013-101497,90008,Xerox 1887,9,1,West,19,Consumer,2013-10-02,Second Class,California,Paper,2,25,Shipped Early,3,,18.97,0.47368421052631576,,34.0116,-118.3411,-1,9,2013
2013-09-30,Office Supplies,Mobile,United States,Joe Kamberova,0.0,CA-2013-108616,36608,Premium Transparent Presentation Covers by GBC,30,3,South,63,Consumer,2013-10-04,Standard Class,Alabama,Binders,4,82,Shipped Early,6,,62.94,0.47619047619047616,,30.6817,-88.2945,-2,9,2013
2013-09-30,Office Supplies,Mobile,United States,Joe Kamberova,0.0,CA-2013-108616,36608,"Sanford Colorific Colored Pencils, 12/Box",8,9,South,26,Consumer,2013-10-04,Standard Class,Alabama,Art,4,34,Shipped Early,6,,25.92,0.3076923076923077,,30.6817,-88.2945,-2,9,2013
2013-09-30,Office Supplies,Philadelphia,United States,Linda Southworth,0.2,CA-2013-134362,19140,Avery 483,5,4,East,16,Corporate,2013-10-03,First Class,Pennsylvania,Labels,3,21,Shipped Late,1,,15.94,0.3125,,40.0118,-75.1456,2,9,2013
2013-09-30,Office Supplies,San Francisco,United States,Andy Reiter,0.2,CA-2013-138037,94109,Avery Self-Adhesive Photo Pockets for Polaroid Photos,10,5,West,27,Consumer,2013-10-04,Standard Class,California,Binders,4,36,Shipped Early,6,,27.24,0.37037037037037035,,37.7917,-122.4186,-2,9,2013
2013-09-30,Office Supplies,Yuma,United States,Dario Medina,0.2,CA-2013-106621,85364,Newell 351,1,4,West,10,Corporate,2013-10-02,Second Class,Arizona,Art,2,14,Shipped Early,3,,10.5,0.1,,32.7015,-114.6424,-1,9,2013
2013-09-30,Technology,Los Angeles,United States,Maris LaWare,0.0,CA-2013-125794,90008,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,15,1,West,36,Consumer,2013-10-04,Standard Class,California,Accessories,4,47,Shipped Early,6,,36.24,0.4166666666666667,,34.0116,-118.3411,-2,9,2013
2013-09-30,Technology,Mobile,United States,Joe Kamberova,0.0,CA-2013-108616,36608,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,71,3,South,210,Consumer,2013-10-04,Standard Class,Alabama,Accessories,4,275,Shipped Early,6,,209.97,0.3380952380952381,,30.6817,-88.2945,-2,9,2013
2013-09-30,Technology,Springfield,United States,Erin Smith,0.2,CA-2013-108056,97477,Wilson Electronics DB Pro Signal Booster,75,3,West,859,Corporate,2013-10-04,Standard Class,Oregon,Phones,4,1126,Shipped Early,6,,859.2,0.08731082654249127,,44.0611,-123.0153,-2,9,2013
2013-10-01,Furniture,New York City,United States,Greg Matthias,0.2,CA-2013-106243,10011,"OSullivan Elevations Bookcase, Cherry Finish",-26,5,East,524,Consumer,2013-10-05,Standard Class,New York,Bookcases,4,687,Shipped Early,6,,523.92,-0.04961832061068702,,40.7402,-73.9996,-2,10,2013
2013-10-01,Office Supplies,Quincy,United States,Sarah Jordon,0.8,CA-2013-108644,62301,"Pressboard Covers with Storage Hooks, 9 1/2 x 11, Light Blue",-3,2,Central,2,Consumer,2013-10-04,First Class,Illinois,Binders,3,3,Shipped Late,1,,1.96,-1.5,,39.9307,-91.3763,2,10,2013
2013-10-02,Furniture,La Porte,United States,Chris Cortes,0.0,CA-2013-155992,46350,Westinghouse Clip-On Gooseneck Lamps,11,5,Central,42,Consumer,2013-10-03,First Class,Indiana,Furnishings,1,55,Shipped On Time,1,,41.85,0.2619047619047619,,41.5994,-86.7077,0,10,2013
2013-10-02,Furniture,New York City,United States,Greg Matthias,0.4,CA-2013-139157,10024,Chromcraft Bull-Nose Wood 48 x 96 Rectangular Conference Tables,-116,1,East,331,Consumer,2013-10-06,Standard Class,New York,Tables,4,433,Shipped Early,6,,330.59,-0.3504531722054381,,40.7864,-73.9764,-2,10,2013
2013-10-02,Furniture,San Francisco,United States,Brian DeCherney,0.2,CA-2013-157686,94122,"Global Value Mid-Back Managers Chair, Gray",12,4,West,195,Consumer,2013-10-03,First Class,California,Chairs,1,255,Shipped On Time,1,,194.85,0.06153846153846154,,37.7593,-122.4836,0,10,2013
2013-10-02,Office Supplies,Amarillo,United States,Hunter Glantz,0.2,CA-2013-111794,79109,Staples,10,1,Central,28,Consumer,2013-10-02,Same Day,Texas,Paper,0,37,Shipped On Time,0,,28.35,0.35714285714285715,,35.1663,-101.8868,0,10,2013
2013-10-02,Office Supplies,Hialeah,United States,Jamie Kunitz,0.7,CA-2013-116918,33012,Avery Non-Stick Binders,-4,4,South,5,Consumer,2013-10-07,Second Class,Florida,Binders,5,7,Shipped Late,3,,5.39,-0.8,,25.8654,-80.3059,2,10,2013
2013-10-02,Office Supplies,Hialeah,United States,Jamie Kunitz,0.2,CA-2013-116918,33012,Staples,5,8,South,31,Consumer,2013-10-07,Second Class,Florida,Art,5,41,Shipped Late,3,,30.98,0.16129032258064516,,25.8654,-80.3059,2,10,2013
2013-10-02,Technology,Amarillo,United States,Hunter Glantz,0.2,CA-2013-111794,79109,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,21,3,Central,80,Consumer,2013-10-02,Same Day,Texas,Accessories,0,104,Shipped On Time,0,,79.51,0.2625,,35.1663,-101.8868,0,10,2013
2013-10-02,Technology,La Porte,United States,Chris Cortes,0.0,CA-2013-155992,46350,Plantronics Cordless Phone Headset with In-line Volume - M214C,19,2,Central,70,Consumer,2013-10-03,First Class,Indiana,Phones,1,92,Shipped On Time,1,,69.9,0.2714285714285714,,41.5994,-86.7077,0,10,2013
2013-10-03,Office Supplies,Lafayette,United States,Tamara Chand,0.0,CA-2013-118689,47905,Acco Perma 4000 Stacking Storage Drawers,5,2,Central,32,Corporate,2013-10-10,Standard Class,Indiana,Storage,7,43,Shipped Late,6,,32.48,0.15625,,40.4001,-86.8602,1,10,2013
2013-10-03,Office Supplies,Lafayette,United States,Tamara Chand,0.0,CA-2013-118689,47905,"Acco Pressboard Covers with Storage Hooks, 14 7/8 x 11, Light Blue",17,7,Central,34,Corporate,2013-10-10,Standard Class,Indiana,Binders,7,45,Shipped Late,6,,34.37,0.5,,40.4001,-86.8602,1,10,2013
2013-10-03,Office Supplies,Lafayette,United States,Tamara Chand,0.0,CA-2013-118689,47905,Ibico Ibimaster 300 Manual Binding System,331,2,Central,736,Corporate,2013-10-10,Standard Class,Indiana,Binders,7,964,Shipped Late,6,,735.98,0.44972826086956524,,40.4001,-86.8602,1,10,2013
2013-10-03,Office Supplies,Lafayette,United States,Tamara Chand,0.0,CA-2013-118689,47905,Stanley Bostitch Contemporary Electric Pencil Sharpeners,10,2,Central,34,Corporate,2013-10-10,Standard Class,Indiana,Art,7,45,Shipped Late,6,,33.96,0.29411764705882354,,40.4001,-86.8602,1,10,2013
2013-10-03,Office Supplies,New York City,United States,Tim Taslimi,0.0,CA-2013-134376,10024,Kensington 6 Outlet Guardian Standard Surge Protector,17,3,East,61,Corporate,2013-10-07,Standard Class,New York,Appliances,4,81,Shipped Early,6,,61.44,0.2786885245901639,,40.7864,-73.9764,-2,10,2013
2013-10-03,Office Supplies,Phoenix,United States,Liz Preis,0.7,CA-2013-118969,85023,"Premier Elliptical Ring Binder, Black",-40,6,West,55,Consumer,2013-10-04,First Class,Arizona,Binders,1,72,Shipped On Time,1,,54.79,-0.7272727272727273,,33.6324,-112.1118,0,10,2013
2013-10-03,Technology,Lafayette,United States,Tamara Chand,0.0,CA-2013-118689,47905,Canon imageCLASS 2200 Advanced Copier,8400,5,Central,17500,Corporate,2013-10-10,Standard Class,Indiana,Copiers,7,22932,Shipped Late,6,,17499.95,0.48,,40.4001,-86.8602,1,10,2013
2013-10-04,Furniture,Grand Prairie,United States,Tracy Poddar,0.6,CA-2013-103919,75051,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",-30,5,Central,38,Corporate,2013-10-08,Standard Class,Texas,Furnishings,4,50,Shipped Early,6,,38.08,-0.7894736842105263,,32.7115,-97.0069,-2,10,2013
2013-10-04,Furniture,Lake Forest,United States,Daniel Byrd,0.2,CA-2013-101672,92630,Global Deluxe High-Back Managers Chair,103,4,West,915,Home Office,2013-10-08,Standard Class,California,Chairs,4,1199,Shipped Early,6,,915.14,0.11256830601092896,,33.6437,-117.6868,-2,10,2013
2013-10-04,Furniture,New York City,United States,Emily Burns,0.1,CA-2013-144939,10035,Office Star - Contemporary Task Swivel Chair,93,6,East,599,Consumer,2013-10-09,Standard Class,New York,Chairs,5,785,Shipped Early,6,,599.29,0.15525876460767946,,40.8011,-73.9371,-1,10,2013
2013-10-04,Office Supplies,Houston,United States,Hunter Lopez,0.2,CA-2013-140634,77095,Staples,5,2,Central,16,Consumer,2013-10-07,Second Class,Texas,Envelopes,3,21,Shipped On Time,3,,15.65,0.3125,,29.8941,-95.6481,0,10,2013
2013-10-04,Office Supplies,Lake Forest,United States,Daniel Byrd,0.0,CA-2013-101672,92630,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,3,2,West,6,Home Office,2013-10-08,Standard Class,California,Labels,4,8,Shipped Early,6,,6.16,0.5,,33.6437,-117.6868,-2,10,2013
2013-10-04,Office Supplies,Lake Forest,United States,Daniel Byrd,0.0,CA-2013-101672,92630,Xerox 1891,46,2,West,98,Home Office,2013-10-08,Standard Class,California,Paper,4,128,Shipped Early,6,,97.82,0.46938775510204084,,33.6437,-117.6868,-2,10,2013
2013-10-04,Office Supplies,Lake Forest,United States,Daniel Byrd,0.0,CA-2013-101672,92630,Xerox 1900,4,2,West,9,Home Office,2013-10-08,Standard Class,California,Paper,4,11,Shipped Early,6,,8.56,0.4444444444444444,,33.6437,-117.6868,-2,10,2013
2013-10-05,Furniture,Baltimore,United States,Melanie Seite,0.3,CA-2013-131296,21215,"Bush Andora Conference Table, Maple/Graphite Gray Finish",-24,2,East,239,Consumer,2013-10-10,Standard Class,Maryland,Tables,5,314,Shipped Early,6,,239.37,-0.100418410041841,,39.3446,-76.6794,-1,10,2013
2013-10-05,Furniture,Coral Gables,United States,Anna Häberlin,0.2,CA-2013-145709,33134,Magna Visual Magnetic Picture Hangers,3,3,South,12,Corporate,2013-10-09,Standard Class,Florida,Furnishings,4,15,Shipped Early,6,,11.57,0.25,,25.768,-80.2714,-2,10,2013
2013-10-05,Office Supplies,Providence,United States,Daniel Raglin,0.0,US-2013-140158,2908,Ibico Plastic Spiral Binding Combs,14,1,East,30,Home Office,2013-10-09,Standard Class,Rhode Island,Binders,4,40,Shipped Early,6,,30.4,0.4666666666666667,,41.8383,-71.4377,-2,10,2013
2013-10-05,Office Supplies,Providence,United States,Daniel Raglin,0.0,US-2013-140158,2908,Letter Size File,35,3,East,119,Home Office,2013-10-09,Standard Class,Rhode Island,Storage,4,156,Shipped Early,6,,119.1,0.29411764705882354,,41.8383,-71.4377,-2,10,2013
2013-10-05,Office Supplies,The Colony,United States,Mary ORourke,0.2,CA-2013-121601,75056,Laser & Ink Jet Business Envelopes,19,7,Central,60,Consumer,2013-10-05,Same Day,Texas,Envelopes,0,78,Shipped On Time,0,,59.75,0.31666666666666665,,33.094,-96.8836,0,10,2013
2013-10-05,Technology,Coral Gables,United States,Anna Häberlin,0.2,CA-2013-145709,33134,Samsung HM1900 Bluetooth Headset,20,3,South,53,Corporate,2013-10-09,Standard Class,Florida,Phones,4,69,Shipped Early,6,,52.68,0.37735849056603776,,25.768,-80.2714,-2,10,2013
2013-10-05,Technology,Providence,United States,Daniel Raglin,0.0,US-2013-140158,2908,Hewlett Packard LaserJet 3310 Copier,2592,9,East,5400,Home Office,2013-10-09,Standard Class,Rhode Island,Copiers,4,7076,Shipped Early,6,,5399.91,0.48,,41.8383,-71.4377,-2,10,2013
2013-10-07,Office Supplies,Pueblo,United States,Laurel Beltran,0.7,US-2013-157490,81001,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2",-9,4,West,12,Home Office,2013-10-08,First Class,Colorado,Binders,1,16,Shipped On Time,1,,11.98,-0.75,,38.2879,-104.5848,0,10,2013
2013-10-07,Office Supplies,Pueblo,United States,Laurel Beltran,0.7,US-2013-157490,81001,Recycled Easel Ring Binders,-15,4,West,18,Home Office,2013-10-08,First Class,Colorado,Binders,1,23,Shipped On Time,1,,17.9,-0.8333333333333334,,38.2879,-104.5848,0,10,2013
2013-10-07,Office Supplies,Tulsa,United States,Jonathan Howell,0.0,US-2013-115952,74133,Avery Binding System Hidden Tab Executive Style Index Sets,14,5,Central,29,Consumer,2013-10-07,Same Day,Oklahoma,Binders,0,38,Shipped On Time,0,,28.85,0.4827586206896552,,36.0467,-95.8841,0,10,2013
2013-10-07,Technology,Pueblo,United States,Laurel Beltran,0.2,US-2013-157490,81001,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",1,5,West,68,Home Office,2013-10-08,First Class,Colorado,Accessories,1,89,Shipped On Time,1,,67.96,0.014705882352941176,,38.2879,-104.5848,0,10,2013
2013-10-07,Technology,Pueblo,United States,Laurel Beltran,0.7,US-2013-157490,81001,Zebra GK420t Direct Thermal/Thermal Transfer Printer,-938,6,West,704,Home Office,2013-10-08,First Class,Colorado,Machines,1,922,Shipped On Time,1,,703.71,-1.3323863636363635,,38.2879,-104.5848,0,10,2013
2013-10-08,Office Supplies,Los Angeles,United States,Cindy Chapman,0.0,CA-2013-155033,90032,Astroparche Fine Business Paper,5,2,West,11,Consumer,2013-10-13,Standard Class,California,Paper,5,14,Shipped Early,6,,10.56,0.45454545454545453,,34.0818,-118.1753,-1,10,2013
2013-10-08,Office Supplies,Los Angeles,United States,Tim Brockman,0.2,CA-2013-162614,90049,GBC Recycled VeloBinder Covers,9,2,West,27,Consumer,2013-10-14,Standard Class,California,Binders,6,36,Shipped On Time,6,,27.26,0.3333333333333333,,34.066,-118.474,0,10,2013
2013-10-08,Office Supplies,Marysville,United States,Mick Crebagga,0.0,CA-2013-139808,98270,"Alliance Super-Size Bands, Assorted Sizes",1,12,West,93,Consumer,2013-10-12,Standard Class,Washington,Fasteners,4,122,Shipped Early,6,,93.36,0.010752688172043012,,48.0656,-122.1562,-2,10,2013
2013-10-08,Office Supplies,Philadelphia,United States,Arthur Wiediger,0.2,CA-2013-163216,19143,Avery 511,2,2,East,5,Home Office,2013-10-11,First Class,Pennsylvania,Labels,3,6,Shipped Late,1,,4.93,0.4,,39.9448,-75.2288,2,10,2013
2013-10-08,Technology,Spokane,United States,Dionis Lloyd,0.2,CA-2013-127649,99207,Okidata C331dn Printer,63,3,West,838,Corporate,2013-10-10,First Class,Washington,Machines,2,1098,Shipped Late,1,,837.6,0.07517899761336516,,47.6977,-117.3746,1,10,2013
2013-10-09,Furniture,Houston,United States,Bart Watters,0.6,US-2013-126844,77070,Contemporary Wood/Metal Frame,-32,8,Central,52,Corporate,2013-10-15,Standard Class,Texas,Furnishings,6,68,Shipped On Time,6,,51.71,-0.6153846153846154,,29.9781,-95.5803,0,10,2013
2013-10-09,Office Supplies,Charlotte,United States,Doug Bickford,0.2,CA-2013-135636,28205,Fellowes Econo/Stor Drawers,-68,5,South,388,Consumer,2013-10-14,Standard Class,North Carolina,Storage,5,508,Shipped Early,6,,387.72,-0.17525773195876287,,35.22,-80.7881,-1,10,2013
2013-10-09,Office Supplies,Los Angeles,United States,Joel Eaton,0.0,US-2013-162026,90036,Xerox 1925,28,2,West,62,Consumer,2013-10-09,Same Day,California,Paper,0,81,Shipped On Time,0,,61.96,0.45161290322580644,,34.0699,-118.3492,0,10,2013
2013-10-09,Office Supplies,San Antonio,United States,Peter McVee,0.2,CA-2013-149685,78207,Avery 50,20,6,Central,60,Home Office,2013-10-16,Standard Class,Texas,Labels,7,79,Shipped Late,6,,60.14,0.3333333333333333,,29.4229,-98.526,1,10,2013
2013-10-10,Furniture,Philadelphia,United States,Sibella Parks,0.2,US-2013-128909,19143,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,-25,4,East,333,Corporate,2013-10-12,Second Class,Pennsylvania,Furnishings,2,436,Shipped Early,3,,332.83,-0.07507507507507508,,39.9448,-75.2288,-1,10,2013
2013-10-10,Furniture,Phoenix,United States,Maria Zettner,0.2,CA-2013-114748,85023,"Tenex 46 x 60 Computer Anti-Static Chairmat, Rectangular Shaped",0,2,West,170,Home Office,2013-10-15,Standard Class,Arizona,Furnishings,5,222,Shipped Early,6,,169.57,0.0,,33.6324,-112.1118,-1,10,2013
2013-10-10,Office Supplies,Philadelphia,United States,Sibella Parks,0.2,US-2013-128909,19143,Xerox 1947,6,4,East,19,Corporate,2013-10-12,Second Class,Pennsylvania,Paper,2,25,Shipped Early,3,,19.14,0.3157894736842105,,39.9448,-75.2288,-1,10,2013
2013-10-10,Office Supplies,Phoenix,United States,Maria Zettner,0.2,CA-2013-114748,85023,Newell 310,0,1,West,1,Home Office,2013-10-15,Standard Class,Arizona,Art,5,2,Shipped Early,6,,1.41,0.0,,33.6324,-112.1118,-1,10,2013
2013-10-10,Technology,Troy,United States,Michael Paige,0.4,CA-2013-116974,45373,Mediabridge Sport Armband iPhone 5s,-16,4,East,24,Corporate,2013-10-16,Standard Class,Ohio,Phones,6,31,Shipped On Time,6,,23.98,-0.6666666666666666,,40.0374,-84.2032,0,10,2013
2013-10-11,Furniture,Denver,United States,Corey Catlett,0.7,CA-2013-157707,80219,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",-191,3,West,91,Corporate,2013-10-13,First Class,Colorado,Bookcases,2,119,Shipped Late,1,,90.88,-2.098901098901099,,39.6956,-105.0341,1,10,2013
2013-10-11,Furniture,Denver,United States,Corey Catlett,0.2,CA-2013-157707,80219,"Global Managers Adjustable Task Chair, Storm",14,1,West,121,Corporate,2013-10-13,First Class,Colorado,Chairs,2,158,Shipped Late,1,,120.78,0.11570247933884298,,39.6956,-105.0341,1,10,2013
2013-10-11,Furniture,La Porte,United States,William Brown,0.6,CA-2013-126627,77571,"Eldon 400 Class Desk Accessories, Black Carbon",-6,4,Central,14,Consumer,2013-10-13,First Class,Texas,Furnishings,2,18,Shipped Late,1,,14.0,-0.42857142857142855,,29.6884,-95.0513,1,10,2013
2013-10-11,Office Supplies,Greensboro,United States,Erica Bern,0.2,US-2013-150357,27405,Martin-Yale Premier Letter Opener,-4,2,South,21,Corporate,2013-10-15,Standard Class,North Carolina,Supplies,4,27,Shipped Early,6,,20.61,-0.19047619047619047,,36.1214,-79.7733,-2,10,2013
2013-10-11,Office Supplies,Greensboro,United States,Erica Bern,0.7,US-2013-150357,27405,Presstex Flexible Ring Binders,-3,3,South,4,Corporate,2013-10-15,Standard Class,North Carolina,Binders,4,5,Shipped Early,6,,4.1,-0.75,,36.1214,-79.7733,-2,10,2013
2013-10-11,Office Supplies,La Porte,United States,William Brown,0.8,CA-2013-126627,77571,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2, Blue",-26,2,Central,16,Consumer,2013-10-13,First Class,Texas,Binders,2,21,Shipped Late,1,,16.39,-1.625,,29.6884,-95.0513,1,10,2013
